192.168.65.1 - - [11/Feb/2024:20:33:08 +0000] "GET / HTTP/1.1" 500 177 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15"
192.168.65.1 - - [11/Feb/2024:20:35:09 +0000] "GET / HTTP/1.1" 200 1398 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15"
192.168.65.1 - - [11/Feb/2024:20:35:09 +0000] "GET /assets/php.png HTTP/1.1" 200 80678 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15"
192.168.65.1 - - [11/Feb/2024:20:35:27 +0000] "GET / HTTP/1.1" 200 1259 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15"
192.168.65.1 - - [11/Feb/2024:20:35:38 +0000] "GET / HTTP/1.1" 200 1259 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15"
172.19.0.1 - - [22/Mar/2024:21:13:02 +0000] "GET /?serial=&name=&warrantyLength= HTTP/1.1" 304 0 "http://localhost:8001/?serial=&name=&warrantyLength=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
172.19.0.1 - - [22/Mar/2024:21:13:04 +0000] "GET /?serial=&name=&warrantyLength= HTTP/1.1" 304 0 "http://localhost:8001/?serial=&name=&warrantyLength=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
172.19.0.1 - - [22/Mar/2024:21:13:30 +0000] "GET /?serial=&name=&warrantyLength= HTTP/1.1" 304 0 "http://localhost:8001/?serial=&name=&warrantyLength=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
172.19.0.1 - - [22/Mar/2024:21:16:15 +0000] "GET /?serial=&name=&warrantyLength= HTTP/1.1" 304 0 "http://localhost:8001/?serial=&name=&warrantyLength=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
172.19.0.1 - - [22/Mar/2024:21:16:16 +0000] "GET /?serial=&name=&warrantyLength= HTTP/1.1" 304 0 "http://localhost:8001/?serial=&name=&warrantyLength=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
172.19.0.1 - - [22/Mar/2024:21:20:25 +0000] "GET /?serial=&name=&warrantyLength= HTTP/1.1" 304 0 "http://localhost:8001/?serial=&name=&warrantyLength=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
172.19.0.1 - - [22/Mar/2024:21:20:26 +0000] "GET /?serial=&name=&warrantyLength= HTTP/1.1" 304 0 "http://localhost:8001/?serial=&name=&warrantyLength=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
172.19.0.1 - - [22/Mar/2024:21:22:52 +0000] "GET /?serial=&name=&warrantyLength= HTTP/1.1" 200 2222 "http://localhost:8001/?serial=&name=&warrantyLength=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
172.19.0.1 - - [22/Mar/2024:21:22:52 +0000] "GET /js/index.js HTTP/1.1" 200 1131 "http://localhost:8001/?serial=&name=&warrantyLength=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
172.19.0.1 - - [22/Mar/2024:21:26:25 +0000] "GET /?serial=&name=&warrantyLength= HTTP/1.1" 304 0 "http://localhost:8001/?serial=&name=&warrantyLength=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
